DeviceID,Tag,Lat,Long
1042,Road 3,12.925950371257485,77.49295859880239
1043,Road 3,12.926251522954091,77.49357466067865
1044,Road 3,12.926552674650699,77.49419072255489
1045,Road 3,12.926853826347305,77.49480678443113
1046,Road 3,12.927154978043912,77.49542284630738
1047,Road 3,12.927456129740518,77.49603890818364
1048,Road 3,12.927757281437126,77.49665497005988
1049,Road 3,12.928058433133732,77.49727103193612
1050,Road 3,12.92835958483034,77.49788709381238
1051,Road 3,12.928660736526945,77.49850315568862
1052,Road 3,12.928961888223553,77.49911921756487
1053,Road 3,12.92926303992016,77.49973527944111
1054,Road 3,12.929564191616766,77.50035134131737
1055,Road 3,12.929865343313374,77.50096740319361
1056,Road 3,12.93016649500998,77.50158346506986
1057,Road 3,12.930467646706587,77.5021995269461
1058,Road 3,12.930768798403193,77.50281558882236
1059,Road 3,12.9310699500998,77.5034316506986
1060,Road 3,12.931371101796406,77.50404771257485
1061,Road 3,12.931672253493014,77.5046637744511
1062,Road 3,12.93197340518962,77.50527983632735
1063,Road 3,12.932274556886227,77.50589589820359
1064,Road 3,12.932575708582833,77.50651196007983
1065,Road 3,12.93287686027944,77.50712802195609
1066,Road 3,12.933178011976048,77.50774408383234
1067,Road 3,12.933479163672654,77.50836014570858
1068,Road 3,12.933780315369262,77.50897620758482
1069,Road 3,12.934081467065868,77.50959226946108
1070,Road 3,12.934382618762475,77.51020833133732
1071,Road 3,12.934683770459081,77.51082439321357
1072,Road 3,12.934984922155689,77.51144045508983
1073,Road 3,12.935286073852295,77.51205651696607
1074,Road 3,12.935587225548902,77.51267257884231
1075,Road 3,12.935888377245508,77.51328864071856
1076,Road 3,12.936189528942116,77.51390470259481
1077,Road 3,12.936490680638721,77.51452076447106
1078,Road 3,12.936791832335329,77.5151368263473
1079,Road 3,12.937092984031937,77.51575288822355
1080,Road 3,12.937394135728542,77.5163689500998
1081,Road 3,12.93769528742515,77.51698501197605
1082,Road 3,12.937996439121756,77.51760107385229
1083,Road 3,12.938297590818364,77.51821713572855
1084,Road 3,12.93859874251497,77.51883319760479
1085,Road 3,12.938899894211577,77.51944925948104
1086,Road 3,12.939201045908183,77.52006532135728
1087,Road 3,12.93950219760479,77.52068138323354
1088,Road 3,12.939803349301396,77.52129744510978
1089,Road 3,12.940104500998004,77.52191350698602
1090,Road 3,12.940405652694611,77.52252956886227
1091,Road 3,12.940706804391217,77.52314563073853
1092,Road 3,12.941007956087825,77.52376169261477
1093,Road 3,12.94130910778443,77.52437775449101
1094,Road 3,12.941610259481038,77.52499381636727
1095,Road 3,12.941911411177644,77.52560987824351
1096,Road 3,12.942212562874252,77.52622594011976
1097,Road 3,12.942513714570858,77.526842001996
1098,Road 3,12.942814866267465,77.52745806387226
1099,Road 3,12.943116017964071,77.5280741257485
1100,Road 3,12.943417169660679,77.52869018762475
1101,Road 3,12.943718321357284,77.52930624950099
1102,Road 3,12.944019473053892,77.52992231137725
1103,Road 3,12.9443206247505,77.53053837325349
1104,Road 3,12.944621776447105,77.53115443512974
1105,Road 3,12.944922928143713,77.531770497006
1106,Road 3,12.945224079840319,77.53238655888224
1107,Road 3,12.945525231536926,77.53300262075848
1108,Road 3,12.945826383233532,77.53361868263472
1109,Road 3,12.94612753493014,77.53423474451098
1110,Road 3,12.946428686626746,77.53485080638723
1111,Road 3,12.946729838323353,77.53546686826347
1112,Road 3,12.94703099001996,77.53608293013971
1113,Road 3,12.947332141716567,77.53669899201597
1114,Road 3,12.947633293413173,77.53731505389221
1115,Road 3,12.94793444510978,77.53793111576846
1116,Road 3,12.948235596806388,77.5385471776447
1117,Road 3,12.948536748502994,77.53916323952096
1118,Road 3,12.948837900199601,77.5397793013972
1119,Road 3,12.949139051896207,77.54039536327345
1120,Road 3,12.949440203592815,77.5410114251497
1121,Road 3,12.94974135528942,77.54162748702595
1122,Road 3,12.950042506986028,77.54224354890219
1123,Road 3,12.950343658682634,77.54285961077844
1124,Road 3,12.950644810379242,77.5434756726547
1125,Road 3,12.950945962075847,77.54409173453094
1126,Road 3,12.951247113772455,77.54470779640718
1127,Road 3,12.95154826546906,77.54532385828342
1128,Road 3,12.951849417165668,77.54593992015968
1129,Road 3,12.952150568862276,77.54655598203593
1130,Road 3,12.952451720558882,77.54717204391217
1131,Road 3,12.95275287225549,77.54778810578843
1132,Road 3,12.953054023952095,77.54840416766467
1133,Road 3,12.953355175648703,77.54902022954091
1134,Road 3,12.953656327345309,77.54963629141716
1135,Road 3,12.953957479041916,77.55025235329342
1136,Road 3,12.954258630738522,77.55086841516966
1137,Road 3,12.95455978243513,77.5514844770459
1138,Road 3,12.954860934131736,77.55210053892215
1139,Road 3,12.955162085828343,77.5527166007984
1140,Road 3,12.955463237524949,77.55333266267465
1141,Road 3,12.955764389221557,77.55394872455089
1142,Road 3,12.956065540918164,77.55456478642715
1143,Road 3,12.95636669261477,77.5551808483034
1144,Road 3,12.956667844311378,77.55579691017964
1145,Road 3,12.956968996007983,77.55641297205588
1146,Road 3,12.957270147704591,77.55702903393214
1147,Road 3,12.957571299401197,77.55764509580838
1148,Road 3,12.957872451097805,77.55826115768463
1149,Road 3,12.95817360279441,77.55887721956087
1150,Road 3,12.958474754491018,77.55949328143713
1151,Road 3,12.958775906187624,77.56010934331337
1152,Road 3,12.959077057884231,77.56072540518961
1153,Road 3,12.959378209580837,77.56134146706587
1154,Road 3,12.959679361277445,77.56195752894212
1155,Road 3,12.959980512974052,77.56257359081836
1156,Road 3,12.960281664670658,77.5631896526946
1157,Road 3,12.960582816367266,77.56380571457086
1158,Road 3,12.960883968063872,77.5644217764471
1159,Road 3,12.96118511976048,77.56503783832335
1160,Road 3,12.961486271457085,77.56565390019959
1161,Road 3,12.961787423153693,77.56626996207585
1162,Road 3,12.962088574850299,77.5668860239521
1163,Road 3,12.962389726546906,77.56750208582834
1164,Road 3,12.962690878243512,77.5681181477046
1165,Road 3,12.96299202994012,77.56873420958084
1166,Road 3,12.963293181636725,77.56935027145708
1167,Road 3,12.963594333333333,77.56996633333333
1168,Road 3,12.96389548502994,77.57058239520958
1169,Road 3,12.964196636726546,77.57119845708583
1170,Road 3,12.964497788423154,77.57181451896207
1171,Road 3,12.96479894011976,77.57243058083831
1172,Road 3,12.965100091816367,77.57304664271457
1173,Road 3,12.965401243512973,77.57366270459082
1174,Road 3,12.965702395209581,77.57427876646706
1175,Road 3,12.966003546906187,77.57489482834332
1176,Road 3,12.966304698602794,77.57551089021956
1177,Road 3,12.9666058502994,77.5761269520958
1178,Road 3,12.966907001996008,77.57674301397205
1179,Road 3,12.967208153692614,77.5773590758483
1180,Road 3,12.967509305389221,77.57797513772455
1181,Road 3,12.967810457085829,77.5785911996008
1182,Road 3,12.968111608782435,77.57920726147704
1183,Road 3,12.968412760479042,77.5798233233533
1184,Road 3,12.968713912175648,77.58043938522954
1185,Road 3,12.969015063872256,77.58105544710578
1186,Road 3,12.969316215568861,77.58167150898203
1187,Road 3,12.969617367265469,77.58228757085828
1188,Road 3,12.969918518962075,77.58290363273453
1189,Road 3,12.970219670658683,77.58351969461077
1190,Road 3,12.970520822355288,77.58413575648703
1191,Road 3,12.970821974051896,77.58475181836327
1192,Road 3,12.971123125748502,77.58536788023952
1193,Road 3,12.97142427744511,77.58598394211576
1194,Road 3,12.971725429141717,77.58660000399202
1195,Road 3,12.972026580838323,77.58721606586826
1196,Road 3,12.97232773253493,77.5878321277445
1197,Road 3,12.972628884231536,77.58844818962075
1198,Road 3,12.972930035928144,77.589064251497
1199,Road 3,12.97323118762475,77.58968031337325
1200,Road 3,12.973532339321357,77.5902963752495
1201,Road 3,12.973833491017963,77.59091243712575
1202,Road 3,12.97413464271457,77.591528499002
1203,Road 3,12.974435794411177,77.59214456087824
1204,Road 3,12.974736946107784,77.59276062275448
1205,Road 3,12.97503809780439,77.59337668463074
1206,Road 3,12.975339249500998,77.59399274650698
1207,Road 3,12.975640401197605,77.59460880838323
1208,Road 3,12.975941552894211,77.59522487025947
1209,Road 3,12.976242704590819,77.59584093213573
1210,Road 3,12.976543856287424,77.59645699401197
1211,Road 3,12.976845007984032,77.59707305588822
1212,Road 3,12.977146159680638,77.59768911776447
1213,Road 3,12.977447311377245,77.59830517964072
1214,Road 3,12.977748463073851,77.59892124151696
1215,Road 3,12.978049614770459,77.5995373033932
1216,Road 3,12.978350766467065,77.60015336526946
1217,Road 3,12.978651918163672,77.6007694271457
1218,Road 3,12.978953069860278,77.60138548902195
1219,Road 3,12.979254221556886,77.6020015508982
1220,Road 3,12.979555373253493,77.60261761277445
1221,Road 3,12.9798565249501,77.6032336746507
1222,Road 3,12.980157676646707,77.60384973652694
1223,Road 3,12.980458828343313,77.6044657984032
1224,Road 3,12.98075998003992,77.60508186027944
1225,Road 3,12.981061131736526,77.60569792215568
1226,Road 3,12.981362283433134,77.60631398403193
1227,Road 3,12.98166343512974,77.60693004590819
1228,Road 3,12.981964586826347,77.60754610778443
1229,Road 3,12.982265738522953,77.60816216966067
1230,Road 3,12.98256689021956,77.60877823153692
1231,Road 3,12.982868041916166,77.60939429341317
1232,Road 3,12.983169193612774,77.61001035528942
1233,Road 3,12.983470345309382,77.61062641716566
1234,Road 3,12.983771497005987,77.61124247904192
1235,Road 3,12.984072648702595,77.61185854091816
1236,Road 3,12.9843738003992,77.6124746027944
1237,Road 3,12.984674952095808,77.61309066467065
1238,Road 3,12.984976103792414,77.61370672654691
1239,Road 3,12.985277255489022,77.61432278842315
1240,Road 3,12.985578407185628,77.6149388502994
1241,Road 3,12.985879558882235,77.61555491217564
1242,Road 3,12.986180710578841,77.6161709740519
1243,Road 3,12.986481862275449,77.61678703592814
1244,Road 3,12.986783013972055,77.61740309780438
1245,Road 3,12.987084165668662,77.61801915968064
1246,Road 3,12.98738531736527,77.61863522155689
1247,Road 3,12.987686469061876,77.61925128343313
1248,Road 3,12.987987620758483,77.61986734530937
1249,Road 3,12.988288772455089,77.62048340718563
1250,Road 3,12.988589924151697,77.62109946906187
1251,Road 3,12.988891075848302,77.62171553093812
1252,Road 3,12.98919222754491,77.62233159281436
1253,Road 3,12.989493379241516,77.62294765469062
1254,Road 3,12.989794530938124,77.62356371656686
1255,Road 3,12.99009568263473,77.62417977844311
1256,Road 3,12.990396834331337,77.62479584031935
1257,Road 3,12.990697986027943,77.62541190219561
1258,Road 3,12.99099913772455,77.62602796407185
1259,Road 3,12.991300289421158,77.6266440259481
1260,Road 3,12.991601441117764,77.62726008782435
1261,Road 3,12.991902592814371,77.6278761497006
1262,Road 3,12.992203744510977,77.62849221157684
1263,Road 3,12.992504896207585,77.62910827345308
1264,Road 3,12.99280604790419,77.62972433532934
1265,Road 3,12.993107199600798,77.63034039720559
1266,Road 3,12.993408351297404,77.63095645908183
1267,Road 3,12.993709502994012,77.63157252095807
1268,Road 3,12.994010654690618,77.63218858283433
1269,Road 3,12.994311806387225,77.63280464471057
1270,Road 3,12.994612958083833,77.63342070658682
1271,Road 3,12.994914109780439,77.63403676846308
1272,Road 3,12.995215261477046,77.63465283033932
1273,Road 3,12.995516413173652,77.63526889221556
1274,Road 3,12.99581756487026,77.63588495409181
1275,Road 3,12.996118716566865,77.63650101596807
1276,Road 3,12.996419868263473,77.63711707784431
1277,Road 3,12.996721019960079,77.63773313972055
1278,Road 3,12.997022171656686,77.6383492015968
1279,Road 3,12.997323323353292,77.63896526347305
1280,Road 3,12.9976244750499,77.6395813253493
1281,Road 3,12.997925626746506,77.64019738722554
1282,Road 3,12.998226778443113,77.6408134491018
1283,Road 3,12.998527930139721,77.64142951097804
1284,Road 3,12.998829081836327,77.64204557285429
1285,Road 3,12.999130233532934,77.64266163473053
1286,Road 3,12.99943138522954,77.64327769660679
1287,Road 3,12.999732536926148,77.64389375848303
1288,Road 3,13.000033688622754,77.64450982035927
1289,Road 3,13.000334840319361,77.64512588223552
1290,Road 3,13.000635992015967,77.64574194411178
1291,Road 3,13.000937143712575,77.64635800598802
1292,Road 3,13.00123829540918,77.64697406786426
1293,Road 3,13.001539447105788,77.64759012974052
1294,Road 3,13.001840598802394,77.64820619161677
1295,Road 3,13.002141750499002,77.64882225349301
1296,Road 3,13.00244290219561,77.64943831536925
1297,Road 3,13.002744053892215,77.65005437724551
1298,Road 3,13.003045205588823,77.65067043912175
1299,Road 3,13.003346357285428,77.651286500998
1300,Road 3,13.003647508982036,77.65190256287424
1301,Road 3,13.003948660678642,77.6525186247505
1302,Road 3,13.00424981237525,77.65313468662674
1303,Road 3,13.004550964071855,77.65375074850299
1304,Road 3,13.004852115768463,77.65436681037924
1305,Road 3,13.005153267465069,77.65498287225549
1306,Road 3,13.005454419161676,77.65559893413173
1307,Road 3,13.005755570858282,77.65621499600798
1308,Road 3,13.00605672255489,77.65683105788423
1309,Road 3,13.006357874251497,77.65744711976048
1310,Road 3,13.006659025948103,77.65806318163672
1311,Road 3,13.00696017764471,77.65867924351296
1312,Road 3,13.007261329341317,77.65929530538922
1313,Road 3,13.007562481037924,77.65991136726547
1314,Road 3,13.00786363273453,77.66052742914171
1315,Road 3,13.008164784431138,77.66114349101797
1316,Road 3,13.008465936127743,77.66175955289421
1317,Road 3,13.008767087824351,77.66237561477045
1318,Road 3,13.009068239520957,77.6629916766467
1319,Road 3,13.009369391217565,77.66360773852296
1320,Road 3,13.00967054291417,77.6642238003992
1321,Road 3,13.009971694610778,77.66483986227544
1322,Road 3,13.010272846307386,77.66545592415169
1323,Road 3,13.010573998003991,77.66607198602794
1324,Road 3,13.010875149700599,77.66668804790419
1325,Road 3,13.011176301397205,77.66730410978043
1326,Road 3,13.011477453093812,77.66792017165668
1327,Road 3,13.011778604790418,77.66853623353293
1328,Road 3,13.012079756487026,77.66915229540918
1329,Road 3,13.012380908183632,77.66976835728542
1330,Road 3,13.01268205988024,77.67038441916168
1331,Road 3,13.012983211576845,77.67100048103792
1332,Road 3,13.013284363273453,77.67161654291417
1333,Road 3,13.013585514970059,77.67223260479041
1334,Road 3,13.013886666666666,77.67284866666667
1335,Road 3,13.014187818363274,77.67346472854291
1336,Road 3,13.01448897005988,77.67408079041915
1337,Road 3,13.014790121756487,77.6746968522954
1338,Road 3,13.015091273453093,77.67531291417166
1339,Road 3,13.0153924251497,77.6759289760479
1340,Road 3,13.015693576846306,77.67654503792414
1341,Road 3,13.015994728542914,77.6771610998004
1342,Road 3,13.01629588023952,77.67777716167664
1343,Road 3,13.016597031936127,77.67839322355289
1344,Road 3,13.016898183632733,77.67900928542913
1345,Road 3,13.017199335329341,77.67962534730539
1346,Road 3,13.017500487025947,77.68024140918163
1347,Road 3,13.017801638722554,77.68085747105788
1348,Road 3,13.018102790419162,77.68147353293412
1349,Road 3,13.018403942115768,77.68208959481038
1350,Road 3,13.018705093812375,77.68270565668662
1351,Road 3,13.019006245508981,77.68332171856287
1352,Road 3,13.019307397205589,77.68393778043912
1353,Road 3,13.019608548902195,77.68455384231537
1354,Road 3,13.019909700598802,77.68516990419161
1355,Road 3,13.020210852295408,77.68578596606785
1356,Road 3,13.020512003992016,77.68640202794411
1357,Road 3,13.020813155688622,77.68701808982036
1358,Road 3,13.02111430738523,77.6876341516966
1359,Road 3,13.021415459081835,77.68825021357284
1360,Road 3,13.021716610778443,77.6888662754491
1361,Road 3,13.02201776247505,77.68948233732534
1362,Road 3,13.022318914171656,77.69009839920159
1363,Road 3,13.022620065868264,77.69071446107785
1364,Road 3,13.02292121756487,77.69133052295409
1365,Road 3,13.023222369261477,77.69194658483033
1366,Road 3,13.023523520958083,77.69256264670658
1367,Road 3,13.02382467265469,77.69317870858283
1368,Road 3,13.024125824351296,77.69379477045908
1369,Road 3,13.024426976047904,77.69441083233532
1370,Road 3,13.02472812774451,77.69502689421157
1371,Road 3,13.025029279441117,77.69564295608782
1372,Road 3,13.025330431137723,77.69625901796407
1373,Road 3,13.02563158283433,77.69687507984031
1374,Road 3,13.025932734530938,77.69749114171657
1375,Road 3,13.026233886227544,77.69810720359281
1376,Road 3,13.026535037924152,77.69872326546906
1377,Road 3,13.026836189620758,77.6993393273453
1378,Road 3,13.027137341317365,77.69995538922156
1379,Road 3,13.027438493013971,77.7005714510978
1380,Road 3,13.027739644710579,77.70118751297404
1381,Road 3,13.028040796407184,77.70180357485029
1382,Road 3,13.028341948103792,77.70241963672655
1383,Road 3,13.028643099800398,77.70303569860279
1384,Road 3,13.028944251497006,77.70365176047903
1385,Road 3,13.029245403193611,77.70426782235529
1386,Road 3,13.029546554890219,77.70488388423153
1387,Road 3,13.029847706586827,77.70549994610778
1388,Road 3,13.030148858283432,77.70611600798402
1389,Road 3,13.03045000998004,77.70673206986028
1390,Road 3,13.030751161676646,77.70734813173652
1391,Road 3,13.031052313373253,77.70796419361277
1392,Road 3,13.03135346506986,77.70858025548901
1393,Road 3,13.031654616766467,77.70919631736527
1394,Road 3,13.031955768463073,77.70981237924151
1395,Road 3,13.03225692015968,77.71042844111776
1396,Road 3,13.032558071856286,77.71104450299401
1397,Road 3,13.032859223552894,77.71166056487026
1398,Road 3,13.033160375249501,77.7122766267465
1399,Road 3,13.033461526946107,77.71289268862274
1400,Road 3,13.033762678642715,77.713508750499
1401,Road 3,13.03406383033932,77.71412481237525
1402,Road 3,13.034364982035928,77.71474087425149
1403,Road 3,13.034666133732534,77.71535693612773
1404,Road 3,13.034967285429142,77.71597299800399
1405,Road 3,13.035268437125747,77.71658905988023
1406,Road 3,13.035569588822355,77.71720512175648
1407,Road 3,13.03587074051896,77.71782118363272
1408,Road 3,13.036171892215568,77.71843724550898
1409,Road 3,13.036473043912174,77.71905330738522
1410,Road 3,13.036774195608782,77.71966936926147
1411,Road 3,13.03707534730539,77.72028543113773
1412,Road 3,13.037376499001995,77.72090149301397
1413,Road 3,13.037677650698603,77.72151755489021
1414,Road 3,13.037978802395209,77.72213361676646
1415,Road 3,13.038279954091816,77.72274967864271
1416,Road 3,13.038581105788422,77.72336574051896
1417,Road 3,13.03888225748503,77.7239818023952
1418,Road 3,13.039183409181636,77.72459786427144
1419,Road 3,13.039484560878243,77.7252139261477
1420,Road 3,13.039785712574849,77.72582998802395
1421,Road 3,13.040086864271457,77.72644604990019
1422,Road 3,13.040388015968063,77.72706211177645
1423,Road 3,13.04068916766467,77.72767817365269
1424,Road 3,13.040990319361278,77.72829423552894
1425,Road 3,13.041291471057884,77.72891029740518
1426,Road 3,13.041592622754491,77.72952635928144
1427,Road 3,13.041893774451097,77.73014242115768
1428,Road 3,13.042194926147705,77.73075848303392
1429,Road 3,13.04249607784431,77.73137454491017
1430,Road 3,13.042797229540918,77.73199060678643
1431,Road 3,13.043098381237524,77.73260666866267
1432,Road 3,13.043399532934131,77.73322273053891
1433,Road 3,13.043700684630737,77.73383879241517
1434,Road 3,13.044001836327345,77.73445485429141
1435,Road 3,13.04430298802395,77.73507091616766
1436,Road 3,13.044604139720558,77.7356869780439
1437,Road 3,13.044905291417166,77.73630303992016
1438,Road 3,13.045206443113772,77.7369191017964
1439,Road 3,13.04550759481038,77.73753516367265
1440,Road 3,13.045808746506985,77.73815122554889
1441,Road 3,13.046109898203593,77.73876728742515
1442,Road 3,13.046411049900199,77.73938334930139
1443,Road 3,13.046712201596806,77.73999941117764
1444,Road 3,13.047013353293412,77.7406154730539
1445,Road 3,13.04731450499002,77.74123153493014
1446,Road 3,13.047615656686625,77.74184759680638
1447,Road 3,13.047916808383233,77.74246365868262
1448,Road 3,13.048217960079839,77.74307972055888
1449,Road 3,13.048519111776447,77.74369578243513
1450,Road 3,13.048820263473054,77.74431184431137
1451,Road 3,13.04912141516966,77.74492790618761
1452,Road 3,13.049422566866268,77.74554396806387
1453,Road 3,13.049723718562873,77.74616002994011
1454,Road 3,13.050024870259481,77.74677609181636
1455,Road 3,13.050326021956087,77.74739215369262
1456,Road 3,13.050627173652694,77.74800821556886
1457,Road 3,13.0509283253493,77.7486242774451
1458,Road 3,13.051229477045908,77.74924033932135
1459,Road 3,13.051530628742514,77.7498564011976
1460,Road 3,13.051831780439121,77.75047246307385
1461,Road 3,13.052132932135727,77.75108852495009
1462,Road 3,13.052434083832335,77.75170458682634
1463,Road 3,13.052735235528942,77.7523206487026
1464,Road 3,13.053036387225548,77.75293671057884
1465,Road 3,13.053337538922156,77.75355277245508
1466,Road 3,13.053638690618762,77.75416883433132
1467,Road 3,13.05393984231537,77.75478489620758
1468,Road 3,13.054240994011975,77.75540095808383
1469,Road 3,13.054542145708583,77.75601701996007
1470,Road 3,13.054843297405188,77.75663308183633
1471,Road 3,13.055144449101796,77.75724914371257
1472,Road 3,13.055445600798402,77.75786520558881
1473,Road 3,13.05574675249501,77.75848126746506
1474,Road 3,13.056047904191615,77.75909732934132
1475,Road 3,13.056349055888223,77.75971339121756
1476,Road 3,13.05665020758483,77.7603294530938
1477,Road 3,13.056951359281436,77.76094551497005
1478,Road 3,13.057252510978044,77.7615615768463
1479,Road 3,13.05755366267465,77.76217763872255
1480,Road 3,13.057854814371257,77.76279370059879
1481,Road 3,13.058155966067863,77.76340976247505
1482,Road 3,13.05845711776447,77.7640258243513
1483,Road 3,13.058758269461077,77.76464188622754
1484,Road 3,13.059059421157684,77.76525794810378
1485,Road 3,13.05936057285429,77.76587400998004
1486,Road 3,13.059661724550898,77.76649007185628
1487,Road 3,13.059962876247504,77.76710613373253
1488,Road 3,13.060264027944111,77.76772219560877
1489,Road 3,13.060565179640719,77.76833825748503
1490,Road 3,13.060866331337325,77.76895431936127
1491,Road 3,13.061167483033932,77.76957038123751
1492,Road 3,13.061468634730538,77.77018644311377
1493,Road 3,13.061769786427146,77.77080250499002
1494,Road 3,13.062070938123751,77.77141856686626
1495,Road 3,13.062372089820359,77.7720346287425
1496,Road 3,13.062673241516965,77.77265069061876
1497,Road 3,13.062974393213572,77.773266752495
1498,Road 3,13.063275544910178,77.77388281437125
1499,Road 3,13.063576696606786,77.77449887624749
1500,Road 3,13.063877848303392,77.77511493812375
1501,Road 4,12.847726716566866,77.56476891217565
1502,Road 4,12.847749433133734,77.5649498243513
1503,Road 4,12.8477721497006,77.56513073652695
1504,Road 4,12.847794866267465,77.56531164870259
1505,Road 4,12.847817582834331,77.56549256087824
1506,Road 4,12.847840299401199,77.56567347305389
1507,Road 4,12.847863015968064,77.56585438522954
1508,Road 4,12.84788573253493,77.5660352974052
1509,Road 4,12.847908449101796,77.56621620958084
1510,Road 4,12.847931165668664,77.56639712175648
1511,Road 4,12.84795388223553,77.56657803393213
1512,Road 4,12.847976598802395,77.56675894610778
1513,Road 4,12.847999315369261,77.56693985828343
1514,Road 4,12.848022031936129,77.56712077045908
1515,Road 4,12.848044748502994,77.56730168263474
1516,Road 4,12.84806746506986,77.56748259481039
1517,Road 4,12.848090181636726,77.56766350698602
1518,Road 4,12.848112898203594,77.56784441916167
1519,Road 4,12.84813561477046,77.56802533133732
1520,Road 4,12.848158331337325,77.56820624351298
1521,Road 4,12.848181047904191,77.56838715568863
1522,Road 4,12.848203764471059,77.56856806786428
1523,Road 4,12.848226481037925,77.56874898003993
1524,Road 4,12.84824919760479,77.56892989221556
1525,Road 4,12.848271914171656,77.56911080439122
1526,Road 4,12.848294630738524,77.56929171656687
1527,Road 4,12.84831734730539,77.56947262874252
1528,Road 4,12.848340063872255,77.56965354091817
1529,Road 4,12.848362780439121,77.56983445309382
1530,Road 4,12.848385497005989,77.57001536526946
1531,Road 4,12.848408213572855,77.5701962774451
1532,Road 4,12.84843093013972,77.57037718962076
1533,Road 4,12.848453646706586,77.57055810179641
1534,Road 4,12.848476363273454,77.57073901397206
1535,Road 4,12.84849907984032,77.57091992614771
1536,Road 4,12.848521796407185,77.57110083832336
1537,Road 4,12.848544512974053,77.571281750499
1538,Road 4,12.848567229540919,77.57146266267465
1539,Road 4,12.848589946107785,77.5716435748503
1540,Road 4,12.84861266267465,77.57182448702595
1541,Road 4,12.848635379241518,77.5720053992016
1542,Road 4,12.848658095808384,77.57218631137725
1543,Road 4,12.84868081237525,77.57236722355289
1544,Road 4,12.848703528942115,77.57254813572854
1545,Road 4,12.848726245508983,77.57272904790419
1546,Road 4,12.848748962075849,77.57290996007984
1547,Road 4,12.848771678642715,77.57309087225549
1548,Road 4,12.84879439520958,77.57327178443114
1549,Road 4,12.848817111776448,77.5734526966068
1550,Road 4,12.848839828343314,77.57363360878243
1551,Road 4,12.84886254491018,77.57381452095808
1552,Road 4,12.848885261477045,77.57399543313373
1553,Road 4,12.848907978043913,77.57417634530938
1554,Road 4,12.848930694610779,77.57435725748503
1555,Road 4,12.848953411177645,77.57453816966068
1556,Road 4,12.84897612774451,77.57471908183634
1557,Road 4,12.848998844311378,77.57489999401197
1558,Road 4,12.849021560878244,77.57508090618762
1559,Road 4,12.84904427744511,77.57526181836327
1560,Road 4,12.849066994011975,77.57544273053892
1561,Road 4,12.849089710578843,77.57562364271458
1562,Road 4,12.849112427145709,77.57580455489023
1563,Road 4,12.849135143712575,77.57598546706586
1564,Road 4,12.84915786027944,77.57616637924151
1565,Road 4,12.849180576846308,77.57634729141716
1566,Road 4,12.849203293413174,77.57652820359282
1567,Road 4,12.84922600998004,77.57670911576847
1568,Road 4,12.849248726546907,77.57689002794412
1569,Road 4,12.849271443113773,77.57707094011977
1570,Road 4,12.849294159680639,77.5772518522954
1571,Road 4,12.849316876247505,77.57743276447106
1572,Road 4,12.849339592814372,77.5776136766467
1573,Road 4,12.849362309381238,77.57779458882236
1574,Road 4,12.849385025948104,77.57797550099801
1575,Road 4,12.84940774251497,77.57815641317366
1576,Road 4,12.849430459081837,77.5783373253493
1577,Road 4,12.849453175648703,77.57851823752495
1578,Road 4,12.849475892215569,77.5786991497006
1579,Road 4,12.849498608782435,77.57888006187625
1580,Road 4,12.849521325349302,77.5790609740519
1581,Road 4,12.849544041916168,77.57924188622755
1582,Road 4,12.849566758483034,77.5794227984032
1583,Road 4,12.8495894750499,77.57960371057884
1584,Road 4,12.849612191616767,77.57978462275449
1585,Road 4,12.849634908183633,77.57996553493014
1586,Road 4,12.849657624750499,77.58014644710579
1587,Road 4,12.849680341317365,77.58032735928144
1588,Road 4,12.849703057884232,77.58050827145709
1589,Road 4,12.849725774451098,77.58068918363273
1590,Road 4,12.849748491017964,77.58087009580838
1591,Road 4,12.84977120758483,77.58105100798403
1592,Road 4,12.849793924151697,77.58123192015968
1593,Road 4,12.849816640718563,77.58141283233533
1594,Road 4,12.849839357285429,77.58159374451098
1595,Road 4,12.849862073852295,77.58177465668663
1596,Road 4,12.849884790419162,77.58195556886227
1597,Road 4,12.849907506986028,77.58213648103792
1598,Road 4,12.849930223552894,77.58231739321357
1599,Road 4,12.84995294011976,77.58249830538922
1600,Road 4,12.849975656686627,77.58267921756487
1601,Road 4,12.849998373253493,77.58286012974052
1602,Road 4,12.850021089820359,77.58304104191618
1603,Road 4,12.850043806387227,77.58322195409181
1604,Road 4,12.850066522954092,77.58340286626746
1605,Road 4,12.850089239520958,77.58358377844311
1606,Road 4,12.850111956087824,77.58376469061876
1607,Road 4,12.850134672654692,77.58394560279442
1608,Road 4,12.850157389221557,77.58412651497007
1609,Road 4,12.850180105788423,77.5843074271457
1610,Road 4,12.850202822355289,77.58448833932135
1611,Road 4,12.850225538922157,77.584669251497
1612,Road 4,12.850248255489022,77.58485016367266
1613,Road 4,12.850270972055888,77.5850310758483
1614,Road 4,12.850293688622754,77.58521198802396
1615,Road 4,12.850316405189622,77.58539290019961
1616,Road 4,12.850339121756488,77.58557381237524
1617,Road 4,12.850361838323353,77.5857547245509
1618,Road 4,12.85038455489022,77.58593563672655
1619,Road 4,12.850407271457087,77.5861165489022
1620,Road 4,12.850429988023953,77.58629746107785
1621,Road 4,12.850452704590818,77.5864783732535
1622,Road 4,12.850475421157684,77.58665928542914
1623,Road 4,12.850498137724552,77.58684019760479
1624,Road 4,12.850520854291418,77.58702110978044
